date,發行量加權股價報酬指數,sharpe,sharpe_MA_20,sharpe_MA_60,sharpe_MA_100
2004-12-03,6218.1,0.2688962797887468,0.22244937960687988,0.2634204005519542,0.2887669870332379
2004-12-06,6245.43,0.25781092903393094,0.22876717157483464,0.26098610321478716,0.28549413099296855
2004-12-07,6251.87,0.28117415921557243,0.23713305781857144,0.25999843890701146,0.2837890389789054
2004-12-08,6217.3,0.23227741126725543,0.2384401985836088,0.25663011380209216,0.2820824753536258
2004-12-09,6239.94,0.2622605017982639,0.24544205742298675,0.2531387178573696,0.2816032625895442
2004-12-10,6237.47,0.2987537916649137,0.25280376801022636,0.2511195550796633,0.28068701183040484
2004-12-13,6202.92,0.26623535805262877,0.25761573948991723,0.24804160556298885,0.28062892718817906
2004-12-14,6235.38,0.32915209294961395,0.26402937230651524,0.24785107882367824,0.27994241380930407
2004-12-15,6333.44,0.3489267913798051,0.2690976402322352,0.24802390175626063,0.2799526423331541
2004-12-16,6351.0,0.3669467970149426,0.27466282381152524,0.24752676642176766,0.2803678140775123
2004-12-17,6340.54,0.31270540162659305,0.27504276465027244,0.24596500864161283,0.2815980079580631
2004-12-20,6315.87,0.3227632820901335,0.2821881327242229,0.24393709241453224,0.2823304290248298
2004-12-21,6317.89,0.4234757257731523,0.291267833573565,0.2442347052113676,0.2846112479752335
2004-12-22,6332.32,0.420814497356893,0.2969250661469068,0.24548729744059214,0.2862434957144922
2004-12-23,6328.94,0.4255934520988979,0.3046834269744387,0.24687351020552045,0.28721988693237216
2004-12-24,6351.89,0.3854780112254876,0.31290479702314494,0.24667276172897187,0.28841865003713735
2004-12-27,6316.56,0.3540573599976233,0.32074293066680387,0.24467291363122454,0.2897415940070883
2004-12-28,6331.99,0.35544150289032317,0.3264741052576314,0.2407500597191798,0.2913261058114374
2004-12-29,6424.77,0.42013852161195364,0.3327434262963801,0.23749228945797093,0.2917247531846281
2004-12-30,6437.82,0.42622345150963825,0.3379562659173184,0.23603583433291597,0.29213223392288357
2004-12-31,6478.8,0.4915196396202138,0.3490874339088918,0.2357664192275067,0.29346060838880555
2005-01-03,6482.42,0.4489771387453308,0.35864574439446184,0.23605359524447514,0.2941752014206533
2005-01-04,6395.19,0.37367242139581175,0.36327065750347376,0.235302796274086,0.2941783795280658
2005-01-05,6319.12,0.21513528285928665,0.3624135510830754,0.23278421913448247,0.2929083530019887
2005-01-06,6312.52,0.15163131051752465,0.3568820915190384,0.22998595756150889,0.2923252461514147
2005-01-07,6263.85,0.10560846777906184,0.3472248253247458,0.2292386923925083,0.29154649376252595
2005-01-10,6271.09,0.11246504320611013,0.33953630958241987,0.2283256328071121,0.2913422209835522
2005-01-11,6305.71,0.11662887399513651,0.328910148634696,0.2279086404191944,0.29071918633137833
2005-01-12,6203.8,0.00741704169198381,0.31183466115030495,0.22656095381896435,0.28762124308384096
2005-01-13,6177.27,-0.005857710267773212,0.29319443578616916,0.22531210181004319,0.28448294821563613
2005-01-14,6214.81,0.026538025378589306,0.2788860669737689,0.22490491895426867,0.28188958061360947
2005-01-17,6273.64,0.022443305989117524,0.2638700681687181,0.22451407341450932,0.27836136074687723
2005-01-18,6261.3,0.021267227101077764,0.24375964323511443,0.22524746956918495,0.27523711143434104
2005-01-19,6220.97,-0.009869786542505173,0.2222254290401445,0.22455974817740018,0.27087645035978286
2005-01-20,6213.31,-0.0936198082492477,0.1962647660227372,0.22151069790183958,0.26581501524912887
2005-01-21,6171.96,-0.12314460345626842,0.17083363528864942,0.21832422698786116,0.25956019142703635
2005-01-24,6090.25,-0.1304256350059521,0.14660948553847067,0.2170289415424668,0.25423101554739264
2005-01-25,6102.14,-0.16472612582017468,0.12060110410294578,0.21410084646481134,0.24954392618185803
2005-01-26,6157.67,-0.08855334178727325,0.09516651093298442,0.2113176367243556,0.24569009745394654
2005-01-27,6165.47,-0.03729714067654256,0.07199048132367537,0.20868360922649337,0.24151153372850767
2005-01-28,6204.69,-0.0026130715888603834,0.047283845763221664,0.2062735530929978,0.2373264962655952
2005-01-31,6325.31,0.06209234364802733,0.027939606008356488,0.20511750732588432,0.233908732009436
2005-02-01,6311.91,-0.0049972020616397845,0.009006124835483912,0.20313661338584305,0.23045441981199843
2005-02-02,6351.11,-0.052419178705449966,-0.004371598242752919,0.19882738380797707,0.22558645884931977
2005-02-03,6367.9,-0.05784363537934885,-0.014845345537596593,0.19582626780147622,0.2202905799107101
2005-02-14,6450.0,0.019824144550796133,-0.01913456169900988,0.19363134387865408,0.2162897857729452
2005-02-15,6460.54,0.038397436149963465,-0.02283794205181721,0.19143803567350662,0.21216463684391382
2005-02-16,6482.81,-0.021551862497543768,-0.02974697887645123,0.18773084735492002,0.2085432812458559
2005-02-17,6407.67,-0.08182531080976226,-0.03420909650153853,0.1822410682936672,0.20433945398350964
2005-02-18,6453.34,-0.0741724117769571,-0.037624831576997725,0.17674414267356556,0.19962998069489488
2005-02-21,6482.19,-0.058491233886595745,-0.04187629454025698,0.17068417902792812,0.19498095967167006
2005-02-22,6444.61,-0.13255970509136164,-0.049626445094280935,0.16547725193288668,0.1892109800636068
2005-02-23,6459.75,-0.11222282058332181,-0.056300947478500916,0.15957550977672616,0.18403256227814324
2005-02-24,6466.95,-0.10766000462163476,-0.06119045838245739,0.1526533456015313,0.1794993725958927
2005-02-25,6550.84,-0.002673415098695223,-0.05664313872492978,0.14810168475741536,0.17604843158287375
2005-03-01,6605.56,-0.0026834485614102904,-0.05062008098018687,0.1443727837772025,0.17204636789907565
2005-03-02,6569.22,-0.05789181921397166,-0.04699339019058784,0.1401196753382289,0.1667269672483113
2005-03-03,6545.08,-0.11043706341302116,-0.044278937070230166,0.13426542409678233,0.15971446923805102
2005-03-04,6535.84,-0.20496320806573232,-0.05009943038415312,0.12593683561507046,0.15150878978454882
2005-03-07,6564.23,-0.2408820970571324,-0.06027867820318261,0.11655602301260375,0.14396386122384813
2005-03-08,6514.44,-0.24691635164483816,-0.0724938422059815,0.107959145822044,0.13641785224795205
2005-03-09,6556.59,-0.28290277728240865,-0.08974359825250329,0.09894725071677166,0.12927135869785572
2005-03-10,6534.69,-0.24213064747290444,-0.10160027052306653,0.09022550393863038,0.12266284862693508
2005-03-11,6547.04,-0.20771276910441727,-0.1093649500430149,0.08289233426576917,0.11692322182353593
2005-03-14,6495.62,-0.287285164911605,-0.12083702651962772,0.07373323982060469,0.11085510012546049
2005-03-15,6398.51,-0.2904991764591731,-0.13635319257012618,0.06391235701853656,0.10644566458167778
2005-03-16,6407.88,-0.2867957308629725,-0.15261285092077298,0.054695172203276556,0.10190522108974923
2005-03-17,6365.78,-0.26581234898788964,-0.16482587524529027,0.04477909817098483,0.09783061342716834
2005-03-18,6377.9,-0.1537240114417167,-0.168420810276888,0.036401584790626135,0.0954105909356933
2005-03-21,6393.74,-0.11258220489449422,-0.17034129993276484,0.02840943475880219,0.0935940347840734
2005-03-22,6351.35,-0.13365626952080498,-0.17409955171447528,0.02097007357301222,0.09174778212161476
2005-03-23,6352.09,-0.2742882853690814,-0.18118598072836128,0.011019214115358637,0.08854595888417716
2005-03-24,6332.57,-0.30602977507355256,-0.19087632845287283,-0.0011392108987531107,0.08571302655523622
2005-03-25,6401.07,0.037038636895709416,-0.18364139637700563,-0.007535475239772838,0.0857694779545475
2005-03-28,6382.95,0.16069944188773205,-0.17547275352768424,-0.011950375409958936,0.08648324029058094
2005-03-29,6290.62,0.06289325902700368,-0.17219391814826354,-0.017326787946600333,0.0864317363670266
2005-03-30,6287.18,0.10281421467144486,-0.1641586164539927,-0.02151417370203664,0.08798696359656397
2005-03-31,6337.73,0.15816631324899494,-0.1507284476208919,-0.02480209352939211,0.08945903094066239
2005-04-01,6361.87,-0.08507969264400474,-0.14473427184980553,-0.03322239710032475,0.08782384158782162
2005-04-04,6352.55,-0.10737719843316411,-0.1380590269186071,-0.04211574126603812,0.08554262451153809
2005-04-06,6345.76,-0.1328238041649872,-0.13235439954461456,-0.05252146532912481,0.08279448350567947
2005-04-07,6301.72,-0.16698427541511746,-0.12655847445125,-0.06278748889846561,0.07981008985477993
2005-04-08,6356.92,-0.14108327468374213,-0.12150610581179191,-0.0713667504997915,0.07726069276453412
2005-04-11,6309.8,-0.27827759794314194,-0.12503434725372814,-0.07959029851316532,0.07241657082543763
2005-04-12,6325.07,-0.23275199241048072,-0.12230768862867192,-0.08599668689529874,0.06886681765122579
2005-04-13,6329.5,-0.23751517418951074,-0.11965848851518882,-0.09171541426144161,0.06497647011012946
2005-04-14,6306.91,-0.27364175294142046,-0.1190007896191112,-0.09815052753056713,0.060540093296127126
2005-04-15,6213.72,-0.30636096212875286,-0.12102822027615437,-0.10520035813263195,0.05546768930866307
2005-04-18,6030.95,-0.5603588397411627,-0.14135996169112666,-0.11466328948985106,0.047388486582597394
2005-04-19,6065.96,-0.5440556374050483,-0.16293363331665436,-0.12363325494213898,0.03939149895425549
2005-04-20,6007.57,-0.6513677232235884,-0.18881920600179353,-0.1349316840855086,0.02982675587350311
2005-04-21,6038.15,-0.5293540219408409,-0.20157249283038153,-0.14412830621767458,0.02273465644798345
2005-04-22,6064.64,-0.567317031900002,-0.21463685567170399,-0.15393804386769258,0.01464266904112034
2005-04-25,6076.48,-0.5304218860745208,-0.2430098818202155,-0.16261391219322618,0.006261751721474549
2005-04-26,6126.02,-0.5055134329607858,-0.27632052556264136,-0.1694788059384185,-0.0014976449636159034
2005-04-27,6097.54,-0.5351363545802158,-0.3062220062430024,-0.1763453351238176,-0.00905951461193168
2005-04-28,6165.29,-0.42618432758662667,-0.33267193335590595,-0.18127464666682883,-0.015294304759042395
2005-04-29,6139.75,-0.45758068356855064,-0.3634592831967832,-0.18615555596263508,-0.022278291705465633
2005-05-03,6139.92,-0.43086454705131755,-0.38074852591714886,-0.19186074271703585,-0.0295344581843486
2005-05-04,6124.57,-0.3973728831232829,-0.3952483101516548,-0.19786200509114818,-0.03672785360649014
2005-05-05,6255.23,-0.24108604477695028,-0.4006614221822529,-0.20183655464428302,-0.04182767685214711
2005-05-06,6297.93,-0.08273756973815403,-0.39644908689840475,-0.2042503865340527,-0.04523316183986796
2005-05-09,6296.76,0.13464142052708716,-0.38266285213786333,-0.2019230761575739,-0.046698489226752814
2005-05-10,6278.76,0.19231321724587225,-0.3591333113784126,-0.19784420289171853,-0.04709813116696664
2005-05-11,6244.29,0.034484331895841096,-0.3457714951630965,-0.19630540343713204,-0.049375892865990874
2005-05-12,6262.73,0.3322365901919656,-0.3172839069440227,-0.19109852934311258,-0.049041064880720346
2005-05-13,6312.2,0.32407352658956246,-0.28739814296747357,-0.18633726116911922,-0.04846268319535102
2005-05-16,6253.52,0.1614795104232094,-0.26400611933987544,-0.1832867382871067,-0.05013940902061506
2005-05-17,6219.9,0.3255943240095863,-0.21970846115233797,-0.17649641104011754,-0.05037273369431725
2005-05-18,6216.54,0.26700995034407154,-0.17915518176488202,-0.1708100383381004,-0.05137210216102596
2005-05-19,6301.76,0.2743664199597791,-0.13286847460571363,-0.16526241077399415,-0.0517554919776941
2005-05-20,6284.85,0.29667062125911203,-0.09156724244571599,-0.15810857200148623,-0.05201641858600431
2005-05-23,6211.84,0.3639183257571565,-0.04500547456285805,-0.15017288622914496,-0.05261199258616427
2005-05-24,6236.9,0.6855786727046732,0.01579455337610165,-0.1369522416070398,-0.04996435083268647
2005-05-25,6215.18,0.5914233371242915,0.07064139188035552,-0.12705062906999004,-0.048306051982432534
2005-05-26,6268.91,0.3505721491422523,0.11492681706647892,-0.12116303577492898,-0.048655110603264884
2005-05-27,6323.92,0.4465370298891681,0.15856288494026866,-0.11275588828987666,-0.04773031390434943
2005-05-30,6342.89,0.316579074265269,0.19727087283195963,-0.10563895266190518,-0.04811893819059998
2005-05-31,6345.05,0.34146886535124066,0.23588754345208757,-0.09653175143828895,-0.04890563475320711
2005-06-01,6302.88,0.2851653391384751,0.2700144545651755,-0.08776429416836215,-0.05031621587691874
2005-06-02,6376.76,0.2860707115849748,0.2963722923832717,-0.07888117644786527,-0.05237070515727114
2005-06-03,6449.09,0.3446283717011595,0.31774058945523737,-0.06842232396480581,-0.05341419282771285
2005-06-06,6480.36,0.27232887415246976,0.3246249621365065,-0.059847998604382904,-0.05442762830014626
2005-06-07,6447.19,0.4010102953138495,0.33505981603990537,-0.04970261419741178,-0.05256887817560063
2005-06-08,6506.18,0.44696910489040764,0.3556840546896337,-0.037465043034044916,-0.0496155002318718
2005-06-09,6489.56,0.5460920771732313,0.366376829038697,-0.023521855473504837,-0.04521066413793011
2005-06-10,6538.6,0.8203175405818283,0.3911890297383103,-0.005069967616091492,-0.03813213916417293
2005-06-13,6601.03,0.8207925998989907,0.4241546842120994,0.013040114865356512,-0.031090501905134387
2005-06-14,6574.74,0.5829366490159326,0.43702180046241673,0.025317792539650667,-0.0253353058318949
2005-06-15,6623.87,0.5756592249439727,0.45245426419241175,0.036788483036958454,-0.01952013647977744
2005-06-16,6656.84,0.6294484114753263,0.47020836376818903,0.04950689438689397,-0.013491032618810071
2005-06-17,6669.0,0.7483275429506238,0.49279120985276464,0.06655049152555573,-0.006232190249195009
2005-06-20,6672.68,0.9056253610857412,0.5198765616191939,0.0867447437948773,0.0026113910906516258
2005-06-21,6653.15,1.0790941056396577,0.5395523332659431,0.10411233494060976,0.013501030012473254
2005-06-22,6747.98,1.081652870341291,0.5640638099267932,0.11946155874816909,0.025253756798378643
2005-06-23,6767.18,1.2070800133551185,0.6068892031374363,0.13853133798697098,0.03855600296649251
2005-06-24,6732.27,1.0526628331829466,0.6371954933021253,0.15436214829549602,0.0503868876483815
2005-06-27,6692.49,1.131447880712999,0.6779389336245119,0.17058350775322942,0.06334862771371323
2005-06-28,6707.68,1.160746347043457,0.7189028077091226,0.19134727508135377,0.07584162460202054
2005-06-29,6617.4,0.8772958834565084,0.7485093349250244,0.20775849311284833,0.08498755484335105
2005-06-30,6630.72,0.826154134593454,0.7755135060754482,0.22374145875882237,0.09327522690517419
2005-07-01,6663.24,0.8316074062869265,0.7998624578047366,0.24038465345385643,0.10097037753156318
2005-07-04,6662.99,0.94348849750865,0.8334204389725457,0.25846084965706295,0.11045523452726608
2005-07-05,6632.64,0.8737853645635998,0.8570591924350331,0.2776618990321753,0.11971727995995658
2005-07-06,6634.97,0.7635085743746461,0.8728861659092452,0.29426624181192745,0.12793080205749655
2005-07-07,6628.57,0.743013927737036,0.8827322584374354,0.31060839351070324,0.13516269988935892
2005-07-08,6617.65,0.842945181160992,0.8838636404663935,0.3292181757457434,0.14320817733946922
2005-07-11,6723.77,1.058937617011376,0.8957708913220129,0.35197315206474555,0.15401307213455842
2005-07-12,6789.57,1.0377653443783323,0.9185123260901328,0.3786085551334038,0.16520897868643936
2005-07-13,6821.6,1.073855406953326,0.9434221351906004,0.4055737392060434,0.1766892568737422
2005-07-14,6880.15,1.1388873779924875,0.9688940835164583,0.4354113242263113,0.188663042992533
2005-07-15,6872.33,1.0556869078954116,0.9842620517636979,0.46182867305691555,0.20054550912240074
2005-07-19,6895.75,1.0983947384158852,0.9939005206302051,0.4895905358955136,0.21265168471239282
2005-07-20,6905.16,1.1724423554526266,0.9985679331208536,0.5179716065876327,0.22545270831313544
2005-07-21,6885.72,1.2309387044304563,1.006032224825312,0.5469124755441535,0.23778882950842697
2005-07-22,6874.13,1.321556547151592,1.0117560515151354,0.5778573572396836,0.25103122946555695
2005-07-25,6917.34,1.4182776675015727,1.0300367932310668,0.6085983904911535,0.2657929243327124
2005-07-26,6878.01,1.3934062626859458,1.043134712329714,0.6394481729287286,0.2808313575937021
2005-07-27,6838.38,1.5937130632285827,1.0647830481389704,0.6731911331000603,0.29881812030664523
2005-07-28,6897.52,1.541928564455631,1.0980146821889265,0.7055128238930422,0.31664622692177286
2005-07-29,6830.34,1.4882370390907782,1.1311188274137929,0.7343348752908376,0.333997760829129
2005-08-01,6826.38,1.4846605458404698,1.16377148439147,0.7604581772171479,0.3516733940603578
2005-08-02,6868.94,1.58710179376445,1.19595214920426,0.7846658501044373,0.3699657184727314
2005-08-03,6995.11,1.6205730392073936,1.2332915329364496,0.8084701804704627,0.3882485765558495
2005-08-04,6992.07,1.6331806295556393,1.2767751356954993,0.8351151187647926,0.4074532345005219
2005-08-08,6923.03,1.5974570610635868,1.319497292361827,0.8562021266126529,0.42633279687574954
2005-08-09,6927.89,1.5104012075716715,1.3528700936823608,0.8759742546290216,0.4443047662600959
2005-08-10,6910.08,1.5863138227699503,1.3792389039702893,0.8997214931681339,0.46282602797767436
2005-08-11,6928.63,1.5809664881085972,1.4063989611568026,0.920644362569784,0.4801729329731775
2005-08-12,6928.18,1.6400938551250615,1.4347108835653894,0.9435290943161339,0.497699693573373
2005-08-15,6813.51,1.3682632379859339,1.4461796765650616,0.9617607079499031,0.5127188886484404
2005-08-16,6812.83,1.4055494954980348,1.463672805945193,0.9802420225205518,0.5295172664571115
2005-08-17,6814.63,1.4033836926076175,1.4789222536547797,0.9975664453013929,0.5466114011339233
2005-08-18,6779.83,1.369371312077103,1.4887687014860034,1.0089629892909333,0.5599347278857373
2005-08-19,6729.65,1.345237343192406,1.494483633424101,1.0215265560587352,0.571780106898784
2005-08-22,6781.88,1.394986046480117,1.4981551083905271,1.0389334543476996,0.5851010347733151
2005-08-23,6770.29,1.3531343173631054,1.4948979408836036,1.054043409138932,0.5976042358002317
2005-08-24,6697.38,1.3231719084397482,1.4913862231712938,1.0708199563751735,0.6092542917521393
2005-08-25,6685.44,1.3204659183319871,1.4777238659264642,1.0871365739248524,0.6233097478618991
2005-08-26,6714.87,1.243584154841759,1.4628066454457707,1.1031102208532404,0.6368193613946483
2005-08-29,6620.31,0.925392359192972,1.4346644114508802,1.113765581646707,0.6474015230282281
2005-08-30,6602.38,0.8782659532682603,1.4043446818222696,1.122659541339492,0.6578540253150618
2005-08-31,6605.52,0.829145107309162,1.3664468474995053,1.1319398118921036,0.6675563091349908
2005-09-02,6700.7,0.7412952207241928,1.3224829565753453,1.1376112273156094,0.6777520373216642
2005-09-05,6681.91,0.740472561135271,1.2778475531543267,1.1425029515863572,0.6874842828571217
2005-09-06,6727.25,0.8004709003180576,1.2379982451170504,1.1467425986387707,0.6978641436021974
2005-09-07,6728.76,0.8331110810168314,1.2041337387893083,1.1469558243126874,0.7089316719417799
2005-09-08,6738.51,0.7277624260359713,1.1612061689526096,1.1454053214149704,0.7192729058234271
2005-09-09,6704.74,0.6951556685687815,1.1169156279756187,1.147275638407518,0.7318280509065267
2005-09-12,6755.21,0.8768985699533808,1.0787558637170345,1.1522962941576749,0.746037592980111
2005-09-13,6759.74,0.8624188095411591,1.053463642294796,1.1561791341254388,0.7611754583077583
2005-09-14,6737.64,0.7461824504205032,1.0204952900409192,1.1561433825832699,0.7739308230313717
2005-09-15,6665.23,0.6622657719547416,0.9834393940082755,1.1520873894310868,0.7862266510699192
2005-09-16,6609.24,0.5992899988861927,0.94493532834873,1.144090654318529,0.7975237699195263
2005-09-19,6615.4,0.6021395951747784,0.9077804409478485,1.1360987663990871,0.8086003002008819
2005-09-20,6691.92,0.5842945291140371,0.8672458650795447,1.1257190083284023,0.8197946090378245
2005-09-21,6650.43,0.5463290033153068,0.8269055993771547,1.1172801111639417,0.8295197423468439
2005-09-22,6546.06,0.4864464002185198,0.7850693239660933,1.1065300864890337,0.8389600131847145
2005-09-23,6495.1,0.4006572058491216,0.73907888834195,1.0938619341357947,0.847275230713719
2005-09-26,6500.21,0.5025086961113532,0.7020251154054297,1.0876154810133756,0.8562740465060653
2005-09-27,6516.48,0.4617299550283835,0.6788419951972002,1.0815417446872908,0.8633022065041187
2005-09-28,6501.5,0.3357871436972708,0.6517180547186509,1.07327807364413,0.8674874536384728
2005-09-29,6596.0,0.4180070433795287,0.6311611515221691,1.0645200494086449,0.8703211098669974
2005-09-30,6715.21,0.5932487407607212,0.6237588275239956,1.0598444390119302,0.8743304651021458
2005-10-03,6721.04,0.6584730683703549,0.6196588528857497,1.058093847245192,0.880570352466891
2005-10-04,6741.05,0.7375302625695342,0.6165118209983236,1.0580024528257335,0.8846232891906667
2005-10-05,6733.25,0.7808887401790643,0.6139007039564353,1.056968178809368,0.8891914413265616
2005-10-06,6690.52,0.6851253614001903,0.6117688507246462,1.0507379745491816,0.8944278998363315
2005-10-07,6675.2,0.5422960717857759,0.6041258708854959,1.0424801533393058,0.8965949173140934
2005-10-11,6658.46,0.3570583126598465,0.5781338580208192,1.0305335351010811,0.897495400937251
2005-10-12,6571.54,0.25025974343427293,0.5475259047154749,1.015723074525111,0.8972543341719961
2005-10-13,6541.6,0.240718906534976,0.5222527275211986,1.0021402745024368,0.8966948170247546
2005-10-14,6551.45,0.19853165682671217,0.4990660217647971,0.9871425564759507,0.8950409503354503
2005-10-17,6394.71,0.014015716952896776,0.46980230766813225,0.9678354458342887,0.8883253207779325
