date,發行量加權股價報酬指數,DX_ffn
2017-07-27,17824.51,93.86000061035156
2017-07-28,17681.59,93.26000213623047
2017-07-31,17697.54,92.86000061035156
2017-08-01,17728.87,93.02999877929688
2017-08-02,17879.09,92.83000183105469
2017-08-03,17808.61,92.80999755859375
2017-08-04,17880.21,93.54000091552734
2017-08-07,18004.62,93.43000030517578
2017-08-08,17997.7,93.63999938964844
2017-08-09,17843.32,93.5199966430664
2017-08-10,17621.56,93.4000015258789
2017-08-11,17624.02,93.06999969482422
2017-08-14,17447.74,93.45999908447266
2017-08-15,17595.91,93.8499984741211
2017-08-16,17571.29,93.48999786376953
2017-08-17,17718.01,93.62000274658203
2017-08-18,17636.62,93.43000030517578
2017-08-21,17647.76,93.0999984741211
2017-08-22,17763.22,93.55000305175781
2017-08-23,17792.79,93.1500015258789
2017-08-24,17938.65,93.27999877929688
2017-08-25,17986.53,92.73999786376953
2017-08-28,18007.85,92.20999908447266
2017-08-29,17962.06,92.3499984741211
2017-08-30,18090.01,92.87999725341797
2017-08-31,18119.11,92.66999816894531
2017-09-01,18134.59,92.80999755859375
2017-09-04,18091.93,
2017-09-05,18174.45,92.30999755859375
2017-09-06,18054.98,92.29000091552734
2017-09-07,18040.62,91.52999877929688
2017-09-08,18162.91,91.33000183105469
2017-09-11,18102.33,91.86000061035156
2017-09-12,18167.72,91.91000366210938
2017-09-13,18035.11,92.5199966430664
2017-09-14,18076.66,92.12000274658203
2017-09-15,18122.64,91.87000274658203
2017-09-18,18212.52,92.05000305175781
2017-09-19,18117.56,91.79000091552734
2017-09-20,18019.98,92.51000213623047
2017-09-21,18121.68,92.26000213623047
2017-09-22,17901.33,92.16999816894531
2017-09-25,17706.39,92.6500015258789
2017-09-26,17571.28,92.97000122070312
2017-09-27,17690.97,93.36000061035156
2017-09-28,17639.43,93.08999633789062
2017-09-29,17696.83,93.08000183105469
2017-09-30,17789.34,
2017-10-02,17928.48,93.55999755859375
2017-10-03,17935.65,93.56999969482422
2017-10-05,18019.46,93.95999908447266
2017-10-06,18044.49,93.80000305175781
2017-10-11,18230.16,92.95999908447266
2017-10-12,18351.55,93.12000274658203
2017-10-13,18373.21,93.08999633789062
2017-10-16,18459.08,93.27999877929688
2017-10-17,18371.6,93.48999786376953
2017-10-18,18366.68,93.36000061035156
2017-10-19,18435.26,93.2699966430664
2017-10-20,18381.43,93.69999694824219
2017-10-23,18392.28,93.94000244140625
2017-10-24,18406.96,93.95999908447266
2017-10-25,18418.61,93.70999908447266
2017-10-26,18391.51,94.61000061035156
2017-10-27,18347.57,94.91999816894531
2017-10-30,18429.39,94.48999786376953
2017-10-31,18492.76,94.55000305175781
2017-11-01,18514.29,94.81999969482422
2017-11-02,18483.74,94.69000244140625
2017-11-03,18504.74,94.94000244140625
2017-11-06,18479.77,94.72000122070312
2017-11-07,18572.65,94.91000366210938
2017-11-08,18536.07,94.87000274658203
2017-11-09,18406.34,94.44000244140625
2017-11-10,18388.19,94.38999938964844
2017-11-13,18304.66,94.48999786376953
2017-11-14,18310.24,93.83000183105469
2017-11-15,18213.39,93.80999755859375
2017-11-16,18203.77,93.93000030517578
2017-11-17,18335.01,93.66000366210938
2017-11-20,18271.46,94.08000183105469
2017-11-21,18467.96,93.94999694824219
2017-11-22,18542.24,93.22000122070312
2017-11-23,18597.16,
2017-11-24,18596.34,92.76000213623047
2017-11-27,18419.6,92.9000015258789
2017-11-28,18344.46,93.26000213623047
2017-11-29,18355.54,93.26000213623047
2017-11-30,18093.23,93.01000213623047
2017-12-01,18161.64,92.9000015258789
2017-12-04,18248.57,93.19000244140625
2017-12-05,18104.22,93.37999725341797
2017-12-06,17807.92,93.61000061035156
2017-12-07,17742.55,93.80000305175781
2017-12-08,17815.99,93.9000015258789
2017-12-11,17943.57,93.87000274658203
2017-12-12,17892.5,94.0999984741211
2017-12-13,17939.47,93.43000030517578
2017-12-14,18055.1,93.48999786376953
2017-12-15,17975.3,93.93000030517578
