date,PR5,PR25,PR50,PR75,PR95,平均數,sharpe,sharpe_MA_20,sharpe_MA_60
2021-11-03,100.2,106.9,113.5,126.0,200.0,124.727969348659,0.8871574069597227,0.8446604806377639,0.7224366292564118
2021-11-04,100.05,106.5,113.2,127.7,200.0,124.91226053639846,0.9179930311960199,0.8581424261969595,0.71777874015416
2021-11-05,100.05,107.0,113.6,127.525,199.95,125.11698473282443,0.9265797854263587,0.8618622744924114,0.716388188982942
2021-11-08,100.005,106.825,113.65,128.675,198.84999999999997,125.39675572519083,0.9450891506533438,0.8599602100790917,0.7176705982883071
2021-11-09,100.01,107.0,113.5,129.5,199.89999999999998,125.44828897338401,0.966269453728994,0.8621269341834383,0.7200717841278348
2021-11-10,99.9525,107.0,114.5,129.875,198.89999999999998,125.58377862595418,1.0315230329618932,0.8699435732214356,0.7250153441088717
2021-11-11,99.9,106.975,114.0,128.575,199.89999999999998,125.51045627376426,1.0340761057434986,0.8806923562874565,0.7315599085179957
2021-11-12,99.81,107.0125,114.5,129.875,199.95,125.94064885496182,1.0417561141153189,0.8888208765539094,0.740104910368519
2021-11-15,100.0,107.25,114.85,131.8,199.95,126.7158396946565,1.0748898852277309,0.9010312341390664,0.7438750109368034
2021-11-16,100.0,107.45,115.0,131.0,202.69999999999993,126.84828897338403,1.0637017251383614,0.9115136737602484,0.7491991196030418
2021-11-17,99.815,107.5,115.0,130.55,201.79999999999995,127.18593155893537,1.0786186203771544,0.92176560669388,0.7533554152407687
2021-11-18,99.755,107.57499999999999,115.5,130.45,201.79999999999995,127.26939163498098,1.0135645664623247,0.9292186520349238,0.755247621087946
2021-11-19,99.86,107.625,115.5,130.625,201.79999999999995,127.41273764258557,1.0770040175950186,0.9407472765604238,0.758586144086332
2021-11-22,99.965,107.975,116.0,130.75,202.79999999999995,127.6743445692884,1.0840604688369158,0.9502252282979337,0.762267742479135
2021-11-23,99.91250000000001,107.7625,115.925,130.6875,203.0,127.30093984962407,1.0722852236598772,0.9602795785260183,0.7673294750493419
2021-11-24,99.78,107.95,116.5,131.5,200.0,127.62358490566038,1.0811368997081632,0.9793398764166742,0.7735168527069938
2021-11-25,99.7875,108.0,116.425,130.875,200.0,127.72687969924814,1.086367335619405,0.9965202770979117,0.7799158887022404
2021-11-26,99.7875,108.0,115.175,130.3,203.0,126.8577067669173,0.9717915347973828,1.0050838025786129,0.7805472659634259
2021-11-29,99.7875,107.775,115.525,129.9375,201.5,126.8671052631579,0.9346257033803909,1.0070955026083876,0.7816553539587355
2021-11-30,99.75,107.775,116.0,130.0,201.5,127.80300751879699,1.0017283336978837,1.0145109197642879,0.7851227968469524
2021-12-01,99.75,107.175,116.0,131.0375,204.7,127.73257575757573,1.030939397851273,1.0217000193088654,0.7897228587256432
2021-12-02,99.7125,107.325,115.95,131.075,209.0,127.75770676691731,1.0081640045223348,1.0262085679751813,0.7981542620319448
2021-12-03,99.75,107.88749999999999,116.45,131.8875,205.75,128.02781954887215,1.0147017699471823,1.0306146672012224,0.8069299952602134
2021-12-06,99.75,107.775,116.0,131.75,210.5,128.38421052631577,1.056793922870533,1.0361999058120817,0.8183946452023146
2021-12-07,99.78,108.0,116.4,132.9,205.79999999999998,128.5688679245283,1.0228820304003754,1.0390305346456512,0.8293081999443122
2021-12-08,99.865,108.0,116.75,132.95,205.7,128.70861423220973,1.0227818062192375,1.038593473308518,0.8395317326444773
2021-12-09,99.85,107.35,116.5,133.825,205.7,128.62790262172285,0.9747131170475322,1.0356253238737199,0.8500936372276141
2021-12-10,99.85,107.8,116.5,133.0,205.6,128.36672862453528,0.9354097155823677,1.0303080039470722,0.8604642126878514
2021-12-13,99.92,108.0,117.65,133.425,203.2499999999999,128.72817164179105,0.9750961184668798,1.0253183156090295,0.8717995058103828
2021-12-14,99.93,107.6,116.8,130.1,203.49999999999994,127.72883895131086,0.8628345484850525,1.0152749567763641,0.8807087065022856
2021-12-15,99.79,108.0,117.0,131.85,203.49999999999994,128.11385767790262,0.9092017786463491,1.0068041146898241,0.8884123194500531
2021-12-16,100.075,108.5,116.5,131.55,203.49999999999994,128.8322097378277,0.986479762949716,1.0054498745141935,0.8951939789278825
2021-12-17,100.0,107.975,116.5,131.075,203.2499999999999,128.38955223880595,0.9113266606462065,0.997166006666753,0.8996100558938359
2021-12-20,100.02,108.6,116.5,131.0,199.6,128.3817843866171,0.8588956937980129,0.9859077679148077,0.9018123441098896
2021-12-21,99.81,108.0,116.75,132.5,199.6,128.47992565055762,0.8875529236604655,0.9766711529148372,0.905009424081197
2021-12-22,99.89999999999999,109.0,117.5,132.0,203.59999999999997,128.90446096654276,0.9919314910173076,0.9722108824802944,0.9100259702499504
2021-12-23,100.0,109.0,117.4,133.0,205.99999999999994,129.21003717472118,1.017191088096129,0.9687520701041306,0.9173134070991467
2021-12-24,100.0,108.8875,117.25,133.1125,199.64999999999998,128.56697761194027,1.0276278757946338,0.9715438871539931,0.9242366109252843
2021-12-27,100.0,109.2,117.0,134.05,199.6,129.0089219330855,1.0326920961029045,0.9764472067901189,0.9335733544121649
2021-12-28,100.0,109.0,117.4,134.0,199.6,129.0685873605948,1.0468959280706507,0.9787055865087572,0.9416916797541842
2021-12-29,100.045,109.0,118.0,134.875,204.89999999999992,129.66554307116104,1.0766719876273239,0.9809922159975597,0.9491175719813963
2021-12-30,100.165,109.15,117.7,135.725,210.49999999999983,130.02359550561798,1.108078723944553,0.9859879519686707,0.9567796487136037
2022-01-03,100.435,109.2875,118.0,135.47500000000002,205.8499999999998,129.8723880597015,1.1660482876112677,0.9935552778518749,0.9620107398485029
2022-01-04,100.30250000000001,110.0,118.1,135.125,206.49999999999977,130.17350746268656,1.1861784378160258,1.0000245035991495,0.9653948731634411
2022-01-05,100.165,109.45,118.0,134.0,210.69999999999987,129.9844569288389,1.112842664160918,1.0045225352871767,0.9685600013720886
2022-01-06,100.18,109.25,118.0,133.25,210.69999999999987,129.80823970037454,1.0657640000602249,1.006671644979226,0.9717362305030599
2022-01-07,100.15,109.19999999999999,117.35,132.25,200.0,128.97134831460676,0.9177066250450009,1.0038213203790995,0.9733796668467585
2022-01-10,100.08,109.0,117.75,132.1,202.09999999999997,129.05205992509363,0.9158667085241246,1.0028441700261874,0.9739910168423896
2022-01-11,100.085,108.8875,117.2,132.0,199.64999999999998,128.53432835820894,0.8269510386043317,0.9954369160330601,0.973928821927052
2022-01-12,100.0225,108.575,117.275,132.25,199.54999999999998,128.18111111111108,0.7706664096446149,0.990828509091038,0.9725390465425502
2022-01-13,100.0,108.8125,117.35,131.875,199.54999999999998,128.15259259259258,0.7018124290946637,0.9804590416134538,0.9696762543323859
2022-01-14,100.07249999999999,108.05,116.92500000000001,130.8,199.54999999999998,127.58481481481479,0.6131697420734029,0.9617935405696381,0.9654873557062519
2022-01-17,100.07249999999999,108.5,117.225,130.71249999999998,202.19999999999993,128.205,0.714698107947865,0.9519621129347209,0.9632917987206325
2022-01-18,100.095,109.1125,117.575,131.375,205.09999999999997,128.44740740740738,0.7150235509488707,0.9447685057922639,0.960300500668335
2022-01-19,100.095,108.64999999999999,117.5,130.0,199.54999999999998,128.15092592592592,0.6706750447145323,0.9339246118449672,0.956958447761941
2022-01-20,100.095,108.5,117.25,129.875,201.09999999999997,128.04777777777778,0.5816237348027389,0.9134092240342389,0.9549866609770692
2022-01-21,100.1,108.225,116.5,129.15,199.5,127.12822878228782,0.5562978995254466,0.8903645646057047,0.9518789706025823
2022-01-24,100.0275,108.0,116.5,128.525,199.45,126.67113970588237,0.45502292351196333,0.8617343169915713,0.946120668908059
2022-01-25,100.0,107.85,115.75,128.0,199.0,125.95311355311354,0.30353193708694326,0.8252763090407731,0.9362730061464266
2022-01-26,100.035,108.0,115.75,128.0,198.3,125.77872727272728,0.37846840929849473,0.7918549331021654,0.9283571464584034
2022-02-07,100.0825,108.1625,115.775,128.7625,199.34999999999997,126.75693430656935,0.5171830173252233,0.7638804845870604,0.9221909066311618
2022-02-08,100.0825,108.5,117.0,129.78750000000002,202.0999999999998,127.585401459854,0.596669204262999,0.7383100086029827,0.9168355095156114
2022-02-09,100.2,108.85,117.6,130.8125,202.44999999999976,128.28704379562043,0.8094716992650156,0.72048117918567,0.9148837080795892
2022-02-10,100.05,108.69999999999999,117.45,129.8625,202.44999999999976,128.38795620437955,0.8123685262384533,0.7017906836067914,0.9126716976726743
2022-02-11,100.14750000000001,108.55,117.5,130.0,202.44999999999976,128.61879562043796,0.815963332496043,0.6869467170235477,0.9101665956521251
2022-02-14,100.05,108.0,116.8,130.0,200.0,127.20787545787546,0.6611542609446791,0.6667162300677705,0.9039937827851715
2022-02-15,100.03,108.0,117.0,130.0,199.39999999999998,127.22948717948718,0.6945235559774229,0.6555570766143914,0.8983345736224035
2022-02-16,100.03,108.0,117.0,130.0,201.19999999999993,127.78003663003665,0.7086788378499949,0.645197683080685,0.8927832856846482
2022-02-17,100.11500000000001,108.0,117.0,131.875,199.34999999999997,128.13120437956204,0.7621908454843969,0.6419596734246883,0.8875716350222593
2022-02-18,100.11500000000001,108.125,117.475,132.25,199.34999999999997,128.21751824817517,0.8494580721234776,0.6458992565486315,0.8840009074720111
2022-02-21,100.1275,108.3375,117.4,132.39999999999998,200.0,128.1215073529412,0.8970670443644405,0.6556619873121202,0.8809750478717994
2022-02-22,100.21000000000001,108.4,116.05,131.0,200.0,127.50531135531135,0.8213468861324758,0.6660708445150739,0.8777714198663019
2022-02-23,100.215,108.25,116.75,131.6375,199.34999999999997,127.81569343065694,0.8680642530928517,0.6737391517723232,0.8742890904579323
2022-02-24,100.11,108.1,116.0,132.0,199.0,126.81941391941393,0.7607497142832607,0.6760254599390427,0.8689005778820381
2022-02-25,100.13,108.1,116.55,131.0,199.0,126.97564102564102,0.7772455833519655,0.6813539868709144,0.863983250543573
2022-03-01,100.13,108.1,117.0,132.75,199.0,127.39432234432235,0.6807085527978436,0.6863082277706696,0.8573094447617343
2022-03-02,100.13250000000001,108.25,117.0,132.1875,199.0,127.4722627737226,0.5873987619862919,0.6878632708937118,0.8489933018678492
2022-03-03,100.13250000000001,108.125,117.0,132.4125,199.0,127.71058394160583,0.5450472708012523,0.6923644882581763,0.8418808974679135
2022-03-04,100.065,108.21249999999999,117.0,131.95,199.0,127.50857664233578,0.35187395427766555,0.6947815891177125,0.8321683683162014
2022-03-07,100.05,107.85,116.0,128.2,199.0,126.49557195571957,0.1871347215827781,0.6852149047319266,0.818591808114283
2022-03-08,100.05,107.55000000000001,115.0,126.75,195.5,125.65627306273062,0.12127522969365677,0.6654195153503483,0.8034307386449894
2022-03-09,100.045,107.8125,115.0,128.0,191.09999999999997,125.3214814814815,0.04485644400681224,0.637828877337539,0.7873756126363974
2022-03-10,99.85,107.725,115.2,127.975,185.5,125.24354243542436,0.04511811304845144,0.5996111980267107,0.7712158850214185
2022-03-11,99.65,107.875,115.2,127.0,185.5,125.08653136531365,0.08456656509730337,0.5632210999696532,0.755012095725198
2022-03-14,99.725,107.5625,115.5,126.0,185.49999999999983,125.08314814814814,0.06445525474504574,0.5256456960821033,0.7390383161309425
2022-03-15,99.56,107.125,115.1,125.07499999999999,185.49999999999983,124.68574074074074,0.03593447854776484,0.49438470696225767,0.7225908606697513
2022-03-16,99.7,107.0,115.0,125.5,185.19999999999993,124.62918215613382,0.06172486686500505,0.4627447725066368,0.7073743898333759
2022-03-17,99.7,107.5,115.9,128.0,185.59999999999994,125.26208178438662,0.14638867412218318,0.43463026432024615,0.6942240391423729
2022-03-18,99.7,107.55,116.0,126.95,187.19999999999996,125.38308550185874,0.1322051304649119,0.40313097856927194,0.6801758560090067
2022-03-21,99.77250000000001,107.9625,115.875,128.2125,190.5999999999999,125.43134328358208,0.14996138731485695,0.3681561443288409,0.6682946366561701
2022-03-22,99.71000000000001,107.3,115.6,126.5,194.59999999999994,125.33884758364313,0.1436120501395118,0.33048339461759446,0.6555348078477228
2022-03-23,99.7025,107.4875,115.65,128.125,196.19999999999982,125.42929104477614,0.12491360680238373,0.29566173065108986,0.641175371911934
2022-03-24,99.69500000000001,107.725,115.5,127.6,196.5999999999999,125.44812734082397,0.056530702848277006,0.2550850531388611,0.6269287726153017
2022-03-25,99.7025,107.4,115.45,126.225,188.89999999999986,124.28507462686568,-0.14146699071558283,0.20997421788891893,0.6102560612067418
2022-03-28,99.55000000000001,107.125,115.0,125.0,184.75,123.76503759398496,-0.20071449626365306,0.161076213908138,0.5921182708746732
2022-03-29,99.61500000000001,107.25,115.0,125.05,181.7,123.87041198501873,-0.20127411686185928,0.1169770804251529,0.5722315107433538
2022-03-30,99.58,107.25,115.55,125.45,185.19999999999993,124.30786516853931,-0.16274497075488428,0.07946989378809408,0.5525659097625034
2022-03-31,99.65,107.525,115.7,126.0,181.0,124.44419475655432,-0.1990808757397785,0.04226348646104253,0.5321207639035967
2022-04-01,99.74,107.65,115.2,126.0,184.29999999999995,124.34664179104476,-0.1772693137586339,0.015806323059227557,0.5119547404059044
2022-04-06,99.805,107.0,115.0,125.9625,186.5999999999999,124.39272388059702,-0.18298230259677206,-0.002699528149749951,0.4914567698947806
2022-04-07,99.97,107.1,115.0,125.0,184.0,123.87118959107806,-0.23382962962882747,-0.02045477111587416,0.4696150762738448
2022-04-08,99.75999999999999,107.0,115.0,126.5,185.79999999999995,124.16431226765798,-0.21810013912703508,-0.03360260027256653,0.4475120952226517
2022-04-11,99.94,106.8,115.0,124.5,191.1999999999999,123.45223048327138,-0.3392901012029581,-0.05282301098513701,0.4224231220757479
2022-04-12,99.75999999999999,106.5,114.8,124.3,190.7999999999999,123.31951672862452,-0.37138284060398447,-0.0756204812702014,0.3964637674354144
2022-04-13,99.98,106.5,114.5,125.0,192.39999999999992,123.72992565055762,-0.3308374581564231,-0.09538511691527483,0.37240243206345874
2022-04-14,99.98,106.5,114.5,125.5,196.39999999999998,123.9492565055762,-0.3494968422662998,-0.11465668295597806,0.3488147513580166
2022-04-15,100.03999999999999,105.75,114.3,126.0,193.99999999999994,123.86022304832714,-0.47887165509936164,-0.14168650905419639,0.3255384466889439
2022-04-18,100.03999999999999,105.95,114.3,125.1,192.39999999999992,123.5842007434944,-0.5853379217053115,-0.17827283884557116,0.30051836951845334
2022-04-19,100.035,106.0,114.0,125.25,193.09999999999968,123.51436567164178,-0.6892899687421405,-0.21934759380592378,0.2752476860626788
2022-04-20,100.035,106.225,113.875,125.3,193.09999999999968,123.85223880597016,-0.6708902675531359,-0.2603901765493234,0.25122174144271625
2022-04-21,100.035,105.9875,114.275,125.225,193.4499999999997,123.94197761194029,-0.6765172788935276,-0.3013966430009754,0.22824957964291306
2022-04-22,100.035,105.875,114.0,125.05,194.49999999999977,123.79869402985075,-0.6548527334903442,-0.3403849600156118,0.2071158717168506
2022-04-25,100.03999999999999,105.5,113.5,123.0,192.19999999999996,122.84293680297398,-0.651912318243765,-0.37580711107021386,0.18433903128032345
2022-04-26,100.045,105.35,113.5,122.0375,190.0499999999998,122.6385185185185,-0.710192747100523,-0.40424339888946087,0.16058542631283357
2022-04-27,100.0,105.0625,113.0,123.0,187.2999999999999,122.21277777777777,-0.8243846642634031,-0.4354269072894484,0.13566776449653464
2022-04-28,99.85,105.175,112.9,122.0,184.5,122.04963099630996,-0.9245566042494937,-0.47159103165883004,0.11056475884566407
2022-04-29,100.0,105.275,112.95,123.475,184.5,122.13302583025829,-0.9811498827366125,-0.5125112772579166,0.08494062914129644
2022-05-03,100.0,105.275,112.5,122.975,184.0,121.91476014760146,-1.0594276183708027,-0.5555286143894678,0.05969978677658367
2022-05-04,99.975,105.125,112.5,123.0,184.5,121.5891143911439,-1.0214349517638315,-0.5977368962897276,0.037617005295737416
2022-05-05,100.0,105.175,112.8,123.6,185.5,121.81715867158671,-1.0052632709804303,-0.6388509447089106,0.014554810624421998
2022-05-06,99.9775,104.9625,112.0,123.0,185.34999999999997,121.41360294117646,-1.0902902429411674,-0.6816739753745276,-0.012236410380017847
2022-05-09,99.09,105.0,111.0,121.0,182.79999999999995,120.70860805860808,-1.1432770646858663,-0.7279328216524691,-0.04123551486249893
2022-05-10,99.09,104.85,111.0,120.8,180.9999999999999,120.39249084249084,-1.1866586650034676,-0.7703012498424945,-0.07450435426697366
2022-05-11,98.895,104.4,111.0,120.8375,179.34999999999997,120.20364963503651,-1.1506981489486363,-0.8092670152597272,-0.10722213218675848
2022-05-12,98.195,104.0125,110.05,120.0,176.39999999999986,119.40036496350365,-1.0915219337254423,-0.8473012390381781,-0.1390135532904499
2022-05-13,98.9825,104.05,110.475,121.0,176.39999999999986,119.74963503649636,-0.8750540485631664,-0.8735790993530215,-0.16461702511558066
2022-05-16,98.9325,104.0125,110.1,120.0,176.39999999999986,119.70821167883213,-0.8667146704388115,-0.8929712501199939,-0.19063766222251788
2022-05-17,98.85,104.07499999999999,110.2,120.69999999999999,172.90000000000003,119.70145454545452,-0.8779584627851533,-0.907602277173986,-0.2170816172331037
2022-05-18,98.715,104.15,110.7,121.0,176.3,120.01236363636365,-0.900351873062225,-0.9181553723899901,-0.24479066254221407
2022-05-19,98.685,104.025,110.0,120.925,173.90000000000003,119.90636363636364,-0.9202590760439356,-0.9306238128145303,-0.27428594834500425
2022-05-20,98.76,104.07499999999999,110.7,120.65,173.90000000000003,119.92036363636366,-0.7052790730765361,-0.9320619025236807,-0.30099171696902055
2022-05-23,98.76,104.0,110.9,120.275,174.60000000000002,119.88072727272726,-0.4141487629197396,-0.9200267039951504,-0.32158331111989086
2022-05-24,98.0,104.0,110.225,120.0,173.75,119.50416666666668,-0.37982683829124964,-0.9064224299975245,-0.3423814959762925
2022-05-25,98.15,104.0,110.0,120.0,173.75,119.79673913043479,-0.31693609248073046,-0.8867595972665349,-0.36034292608902574
2022-05-26,98.275,104.0,110.0,119.625,176.0,119.65778985507245,-0.13860162045266872,-0.8524704450759982,-0.3756070461524363
2022-05-27,98.64,104.0,110.0,119.5,176.0,119.82815884476535,-0.2507430566607346,-0.8187797676965604,-0.39113123964341256
2022-05-30,98.645,104.0,110.675,119.57499999999999,176.0,120.20071942446044,-0.24980854757294735,-0.7822127009383771,-0.40508469480273324
2022-05-31,98.645,104.0,110.55,119.875,176.29999999999995,120.27320143884891,-0.22809571698190337,-0.7406461058689321,-0.4179704112657859
2022-06-01,98.935,103.975,110.6,119.575,178.19999999999993,120.46648745519714,-0.2616394364448187,-0.7026563301029815,-0.4281956344444939
2022-06-02,98.795,103.9875,110.5,119.7375,180.25000000000006,120.38071428571428,-0.326384775387868,-0.6687124053233534,-0.436754292727338
2022-06-06,98.8,104.0,110.5,120.0,180.0,120.34644128113878,-0.3711336718291439,-0.6327545767677523,-0.44496110775271797
2022-06-07,98.795,104.0,110.25,120.075,183.20000000000005,120.56678571428573,-0.3888146679986129,-0.5950314569333895,-0.4521889596194751
2022-06-08,98.81,104.0,110.075,120.225,181.79999999999995,120.5186170212766,-0.45412161825450104,-0.5584046045959411,-0.46050962180785765
2022-06-09,98.7,104.15,110.5,120.2,186.0,120.70106761565836,-0.536331746223704,-0.5276862844596946,-0.4708579269965411
2022-06-10,98.675,104.0,110.5,120.1375,186.05,120.70928571428571,-0.5824424825116024,-0.5022323118990026,-0.48163955595081853
2022-06-13,98.2,103.95,110.0,118.9,186.0,120.35889679715302,-0.7307510161293237,-0.4950171602773105,-0.4944176475287701
2022-06-14,98.01,103.91250000000001,109.92500000000001,118.4875,184.84999999999997,119.95531914893616,-0.8046975146687239,-0.4919163024888061,-0.5088580205543322
2022-06-15,98.01,104.0,110.0,118.425,184.44999999999987,119.9517730496454,-0.915835991402636,-0.49381017891968015,-0.5265617649797458
2022-06-16,98.01,103.275,109.875,116.94999999999999,180.5999999999999,119.48528368794325,-0.9689286048439053,-0.4972390155087643,-0.5449139939015595
2022-06-17,98.01,103.0,108.75,116.0,178.69999999999993,118.83067375886525,-1.0300215246448288,-0.5027271379388089,-0.5645803757675542
2022-06-20,98.0,102.5,108.0,115.0,173.0,117.31281138790034,-1.2262452507254078,-0.5287754468212524,-0.5874113307819696
2022-06-21,98.0,102.5,108.0,114.9,172.79999999999995,117.55478723404255,-1.1877645098006087,-0.5674562341652959,-0.6092892993920194
2022-06-22,98.0,102.5,107.85,114.9,172.74999999999994,117.02783687943261,-1.261711607946938,-0.6115504726480804,-0.6312600045719396
2022-06-23,97.8575,102.45,106.975,114.3875,167.89999999999998,116.70195035460992,-1.3401125266462415,-0.662709294356356,-0.6512374301707841
2022-06-24,97.8575,102.75,107.225,115.0,172.74999999999994,116.98599290780143,-1.295372448072563,-0.7205478357373506,-0.6694817293675991
2022-06-27,98.005,102.69999999999999,107.3,115.775,173.69999999999993,117.40424028268552,-1.295021994440866,-0.7727617826263572,-0.6877108606605825
2022-06-28,98.005,102.625,106.9,115.9,173.79999999999995,117.29964664310955,-1.3747194994741612,-0.8290073302214178,-0.7079104361392372
2022-06-29,97.235,102.5,107.0,116.0,173.79999999999995,117.16501766784451,-1.4787364271164054,-0.8915393657281431,-0.729238028662181
2022-06-30,97.21000000000001,102.3,106.3,115.25,173.69999999999993,116.70954063604242,-1.5544693916990706,-0.9561808634908555,-0.7521913632945215
2022-07-01,97.17750000000001,101.575,105.85,113.8375,173.69999999999993,115.82429078014184,-1.6486493380170144,-1.0222940916223129,-0.7766191472181923
2022-07-04,97.185,101.8,105.1,113.9875,173.69999999999993,115.67216312056739,-1.6791840949227708,-1.0876966127769943,-0.8007083883064248
2022-07-05,97.185,101.5,105.1,115.0,169.89999999999998,115.95319148936169,-1.7550102452688474,-1.156006391640506,-0.8263235567421215
2022-07-06,97.1825,101.25,105.4,113.9875,169.89999999999998,115.64202127659576,-1.8718423974856335,-1.2268924306020625,-0.8518660950134994
2022-07-07,96.97,101.4,105.6,115.0,167.5999999999999,115.40901060070671,-2.0373292404187375,-1.3019423053118142,-0.8796318683437453
2022-07-08,96.97,101.5,106.0,114.975,167.5999999999999,115.5220848056537,-2.0254242553238497,-1.3740913939524266,-0.907874981629869
2022-07-11,97.19000000000001,101.25,105.975,114.975,167.79999999999995,115.49290780141844,-2.1267752937545463,-1.4438926078336878,-0.9374962891546732
2022-07-12,97.0,101.0,105.0,113.0,164.0,114.5720640569395,-2.2282418202736007,-1.5150698231139317,-0.9666524585742439
2022-07-13,97.00750000000001,101.0,105.0,113.5,169.89999999999998,114.76081560283687,-2.2193149915306662,-1.580243773120333,-0.9938854097379999
2022-07-14,97.1675,101.2125,105.425,112.9125,169.89999999999998,114.82482269503545,-2.3776529330997245,-1.6506799895331241,-1.022024792477293
2022-07-15,97.00750000000001,101.2,105.55,113.5625,168.0,114.98900709219856,-2.3668287548181337,-1.7175203510417894,-1.0502904339317094
2022-07-18,96.96000000000001,101.0,105.65,114.0,169.89999999999998,115.11702127659575,-2.3789013341930714,-1.7751531552151725,-1.0786635015200352
2022-07-19,97.16250000000001,101.0,105.475,114.5,169.89999999999998,115.42074468085107,-2.3670513365594337,-1.8341174965531137,-1.1072001449045201
2022-07-20,97.17500000000001,101.125,105.75,114.55,167.5999999999999,115.45441696113073,-2.400869647630476,-1.8910753985372906,-1.1363494337276319
2022-07-21,97.2,101.05,105.3,114.5,166.60000000000002,115.56666666666666,-2.5059625009138315,-1.9493678972506703,-1.1662789296245206
2022-07-22,97.19,101.05,105.5,115.0,166.0,115.62543859649122,-2.4396778375197656,-2.0065831667230305,-1.1932004825121265
2022-07-25,96.72500000000001,101.1375,105.8,115.0,166.84999999999997,115.77517605633804,-2.395048842207366,-2.0615845091113556,-1.2177086864780908
2022-07-26,96.7025,101.08749999999999,105.92500000000001,115.0,167.69999999999993,115.57411971830987,-2.4835066959618812,-2.1170238689357412,-1.2427479666985122
2022-07-27,97.065,101.1,105.9,115.0,167.5499999999999,115.85633802816903,-2.5320316182415183,-2.169688628491997,-1.2672913666963574
2022-07-28,97.22,101.05,105.5,115.0,167.20000000000005,115.83859649122807,-2.5151495558692654,-2.2177226367005067,-1.2921866100981145
2022-07-29,97.8,101.2625,105.65,115.07499999999999,167.25,116.19125874125875,-2.2432128505457625,-2.2474508123269437,-1.3128191030908702
2022-08-01,97.76,101.15,106.0,115.95,167.20000000000005,116.18087719298246,-2.254379171681572,-2.276210566164884,-1.3322205852365436
2022-08-02,97.56,101.05,105.5,115.2,162.8,115.79368421052631,-2.3129541627087784,-2.304107762036881,-1.3517152035369255
2022-08-03,97.03500000000001,101.05,105.0,115.32499999999999,163.69999999999993,115.71408450704226,-2.3788194026732987,-2.3294566122962643,-1.371584549164756
2022-08-04,97.0775,101.05,105.0,114.775,164.0,115.59542253521126,-2.517722095023606,-2.353476255026507,-1.3943682815993388
2022-08-05,97.46000000000001,101.08749999999999,105.6,115.0,166.5499999999999,115.8869718309859,-2.3805303110574205,-2.3712315578131857,-1.4158517545548717
2022-08-08,97.06,101.05,106.0,115.525,164.84999999999997,115.99823943661971,-2.231494219760667,-2.3764675041134917,-1.4384590907414967
2022-08-09,97.06,101.05,106.5,115.85,164.84999999999997,116.0568661971831,-2.262866033624284,-2.378198714781026,-1.4617282801279212
2022-08-10,98.0075,101.05,106.5,116.25,164.84999999999997,116.09242957746478,-2.2601196823968768,-2.3802389493243368,-1.4847643004547835
2022-08-11,97.915,101.2375,106.5,116.2875,165.69999999999993,116.20369718309858,-2.187930407959822,-2.3707528230673414,-1.5062239427030766
2022-08-12,97.47999999999999,101.25,106.05,116.5,166.60000000000002,116.26035087719298,-2.165751730713254,-2.360698971862097,-1.5269821536142318
2022-08-15,98.01,101.4,106.7,117.0,166.8,116.59438596491229,-2.094685542516178,-2.346488182278253,-1.5501389281048925
2022-08-16,97.6,101.4,107.0,116.65,167.8,116.7282456140351,-2.077951655984035,-2.332033198249483,-1.5778689763226308
2022-08-17,97.97,101.5,107.2,116.6,167.8,116.66228070175438,-2.0712025620748316,-2.315549843971701,-1.6060585717190239
2022-08-18,98.06,101.5,107.45,117.0,167.8,117.09192982456139,-1.9430268864653304,-2.2874030632492754,-1.6331600849521004
2022-08-19,98.0,101.85,107.25,118.5,168.0,117.27937062937063,-1.781235544923182,-2.254480948619446,-1.6605373170266091
2022-08-22,98.0,101.9,107.0,118.4,168.0,117.18789473684211,-1.6689334712032693,-2.2181751800692413,-1.6841738239356514
2022-08-23,98.0,101.6,107.1,118.0,168.0,117.04912280701754,-1.6851018493853485,-2.178254937740415,-1.7080953789658582
2022-08-24,98.0,101.5875,107.3,118.30000000000001,167.75,117.21136363636363,-1.5714977826534708,-2.1302282459610127,-1.7304854133937175
2022-08-25,98.0,101.7,108.0,118.75,169.39999999999998,117.804181184669,-1.4144455061410834,-2.0751930434746035,-1.7496988478886553
2022-08-26,98.1,101.8875,108.05,119.0,170.0,118.25972222222224,-1.228116324351286,-2.0244382171648794,-1.7647277070380454
2022-08-29,98.03999999999999,101.8,107.9,119.5,170.0,117.97474048442905,-1.351080488384104,-1.9792732830000062,-1.7810601539806283
2022-08-30,98.03999999999999,101.8,108.0,120.0,174.0,118.34290657439446,-1.1676066413948196,-1.9220059069343083,-1.7940400202038982
2022-08-31,97.91,102.0,108.0,120.0,174.59999999999997,118.6138408304498,-1.1362196349868758,-1.8598759185499874,-1.8054083204827716
2022-09-01,97.75999999999999,102.0,107.95,119.5,173.59999999999997,118.55069204152247,-1.2232892376108364,-1.795154275679349,-1.8168576120058901
2022-09-02,98.0,101.95,107.725,120.0,172.5999999999999,118.54652777777775,-1.226350366100858,-1.7374452784315206,-1.827589410065711
2022-09-05,97.7,102.0,107.5,120.0,173.7999999999999,118.20276816608997,-1.2988676658086873,-1.6908139507339217,-1.8370580208937004
2022-09-06,97.7025,101.8375,107.0,118.725,172.55,117.73258620689654,-1.3819218410303253,-1.6467667411042235,-1.8466784263330607
